PACKET_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,78001,FALSE,TRUE,FALSE,0
51,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,78001,0,FALSE,FALSE,FALSE,1460
51,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,78001,0,FALSE,FALSE,FALSE,1460
51,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,78001,0,FALSE,FALSE,FALSE,1460
51,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,78001,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,79461,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,79461,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,79461,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,79461,FALSE,TRUE,FALSE,0
52,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,79461,0,FALSE,FALSE,FALSE,1460
52,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,79461,0,FALSE,FALSE,FALSE,1460
52,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,79461,0,FALSE,FALSE,FALSE,1460
52,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,79461,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,80921,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,80921,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,80921,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,80921,FALSE,TRUE,FALSE,0
53,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,80921,0,FALSE,FALSE,FALSE,1460
53,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,80921,0,FALSE,FALSE,FALSE,1460
53,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,80921,0,FALSE,FALSE,FALSE,1460
53,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,80921,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,82381,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,82381,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,82381,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,82381,FALSE,TRUE,FALSE,0
54,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,82381,0,FALSE,FALSE,FALSE,1460
54,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,82381,0,FALSE,FALSE,FALSE,1460
54,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,82381,0,FALSE,FALSE,FALSE,1460
54,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,82381,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,83841,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,83841,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,83841,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,83841,FALSE,TRUE,FALSE,0
55,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,83841,0,FALSE,FALSE,FALSE,1460
55,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,83841,0,FALSE,FALSE,FALSE,1460
55,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,83841,0,FALSE,FALSE,FALSE,1460
55,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,83841,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,85301,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,85301,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,85301,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,85301,FALSE,TRUE,FALSE,0
56,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,85301,0,FALSE,FALSE,FALSE,1460
56,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,85301,0,FALSE,FALSE,FALSE,1460
56,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,85301,0,FALSE,FALSE,FALSE,1460
56,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,85301,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,86761,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,86761,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,86761,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,86761,FALSE,TRUE,FALSE,0
57,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,86761,0,FALSE,FALSE,FALSE,1460
57,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,86761,0,FALSE,FALSE,FALSE,1460
57,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,86761,0,FALSE,FALSE,FALSE,1460
57,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,86761,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,88221,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,88221,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,88221,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,88221,FALSE,TRUE,FALSE,0
58,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,88221,0,FALSE,FALSE,FALSE,1460
58,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,88221,0,FALSE,FALSE,FALSE,1460
58,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,88221,0,FALSE,FALSE,FALSE,1460
58,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,88221,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,89681,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,89681,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,89681,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,89681,FALSE,TRUE,FALSE,0
59,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,89681,0,FALSE,FALSE,FALSE,1460
59,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,89681,0,FALSE,FALSE,FALSE,1460
59,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,89681,0,FALSE,FALSE,FALSE,1460
59,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,89681,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,91141,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,91141,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,91141,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,91141,FALSE,TRUE,FALSE,0
60,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,91141,0,FALSE,FALSE,FALSE,1460
60,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,91141,0,FALSE,FALSE,FALSE,1460
60,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,91141,0,FALSE,FALSE,FALSE,1460
60,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,91141,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,92601,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,92601,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,92601,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,92601,FALSE,TRUE,FALSE,0
61,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,92601,0,FALSE,FALSE,FALSE,1460
61,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,92601,0,FALSE,FALSE,FALSE,1460
61,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,92601,0,FALSE,FALSE,FALSE,1460
61,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,92601,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,94061,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,94061,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,94061,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,94061,FALSE,TRUE,FALSE,0
62,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,94061,0,FALSE,FALSE,FALSE,1460
62,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,94061,0,FALSE,FALSE,FALSE,1460
62,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,94061,0,FALSE,FALSE,FALSE,1460
62,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,94061,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,95521,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,95521,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,95521,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,95521,FALSE,TRUE,FALSE,0
63,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,95521,0,FALSE,FALSE,FALSE,1460
63,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,95521,0,FALSE,FALSE,FALSE,1460
63,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,95521,0,FALSE,FALSE,FALSE,1460
63,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,95521,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,96981,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,96981,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,96981,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,96981,FALSE,TRUE,FALSE,0
64,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,96981,0,FALSE,FALSE,FALSE,1460
64,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,96981,0,FALSE,FALSE,FALSE,1460
64,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,96981,0,FALSE,FALSE,FALSE,1460
64,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,96981,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,98441,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,98441,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,98441,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,98441,FALSE,TRUE,FALSE,0
65,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,98441,0,FALSE,FALSE,FALSE,1460
65,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,98441,0,FALSE,FALSE,FALSE,1460
65,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,98441,0,FALSE,FALSE,FALSE,1460
65,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,98441,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,99901,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,99901,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,99901,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,99901,FALSE,TRUE,FALSE,0
66,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,99901,0,FALSE,FALSE,FALSE,1460
66,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,99901,0,FALSE,FALSE,FALSE,1460
66,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,99901,0,FALSE,FALSE,FALSE,1460
66,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,99901,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,101361,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,101361,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,101361,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,101361,FALSE,TRUE,FALSE,0
67,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,101361,0,FALSE,FALSE,FALSE,1460
67,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,101361,0,FALSE,FALSE,FALSE,1460
67,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,101361,0,FALSE,FALSE,FALSE,1460
67,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,101361,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,102821,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,102821,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,102821,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,102821,FALSE,TRUE,FALSE,0
68,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,102821,0,FALSE,FALSE,FALSE,1460
68,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,102821,0,FALSE,FALSE,FALSE,1460
68,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,102821,0,FALSE,FALSE,FALSE,1460
68,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,102821,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,104281,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,104281,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,104281,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,104281,FALSE,TRUE,FALSE,0
69,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,104281,0,FALSE,FALSE,FALSE,1460
69,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,104281,0,FALSE,FALSE,FALSE,1460
69,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,104281,0,FALSE,FALSE,FALSE,1460
69,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,104281,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,105741,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,105741,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,105741,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,105741,FALSE,TRUE,FALSE,0
70,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,105741,0,FALSE,FALSE,FALSE,1460
70,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,105741,0,FALSE,FALSE,FALSE,1460
70,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,105741,0,FALSE,FALSE,FALSE,1460
70,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,105741,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,107201,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,107201,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,107201,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,107201,FALSE,TRUE,FALSE,0
71,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,107201,0,FALSE,FALSE,FALSE,1460
71,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,107201,0,FALSE,FALSE,FALSE,1460
71,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,107201,0,FALSE,FALSE,FALSE,1460
71,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,107201,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,108661,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,108661,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,108661,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,108661,FALSE,TRUE,FALSE,0
72,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,108661,0,FALSE,FALSE,FALSE,1460
72,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,108661,0,FALSE,FALSE,FALSE,1460
72,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,108661,0,FALSE,FALSE,FALSE,1460
72,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,108661,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,110121,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,110121,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,110121,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,110121,FALSE,TRUE,FALSE,0
73,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,110121,0,FALSE,FALSE,FALSE,1460
73,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,110121,0,FALSE,FALSE,FALSE,1460
73,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,110121,0,FALSE,FALSE,FALSE,1460
73,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,110121,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,111581,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,111581,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,111581,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,111581,FALSE,TRUE,FALSE,0
74,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,111581,0,FALSE,FALSE,FALSE,1460
74,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,111581,0,FALSE,FALSE,FALSE,1460
74,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,111581,0,FALSE,FALSE,FALSE,1460
74,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,111581,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,113041,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,113041,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,113041,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,113041,FALSE,TRUE,FALSE,0
75,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,113041,0,FALSE,FALSE,FALSE,1460
75,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,113041,0,FALSE,FALSE,FALSE,1460
75,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,113041,0,FALSE,FALSE,FALSE,1460
75,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,113041,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,114501,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,114501,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,114501,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,114501,FALSE,TRUE,FALSE,0
76,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,114501,0,FALSE,FALSE,FALSE,1460
76,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,114501,0,FALSE,FALSE,FALSE,1460
76,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,114501,0,FALSE,FALSE,FALSE,1460
76,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,114501,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,115961,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,115961,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,115961,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,115961,FALSE,TRUE,FALSE,0
77,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,115961,0,FALSE,FALSE,FALSE,1460
77,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,115961,0,FALSE,FALSE,FALSE,1460
